hom	ploidy_pcawg	pcawg_wgd
0.0002191052753634	1.99269906350157	No WGD
0.0702341226434283	2.0159860976132	No WGD
0.0679928106695184	1.94842271486616	No WGD
0.076150655590762	1.91679499706578	No WGD
9.6085442873307e-06	1.99351637565205	No WGD
0.1474160228721	1.97803447790985	No WGD
0.059869374241583	1.94010865137317	No WGD
0.158271533791341	1.88906682712127	No WGD
0.0372557143199052	2.01662912457076	No WGD
0.0729921273193455	2.00627122919896	No WGD
0.107200986916236	1.9854101307484	No WGD
0.261464460679453	1.95131030571	No WGD
0.206387936070339	1.9423769109912	No WGD
0.0824820639496042	1.9190418594117	No WGD
0.0192094498498316	2.02581683458889	No WGD
0.0744155690306918	1.9170808659025	No WGD
0.234479179113936	1.99509496438652	No WGD
0.0410605139368457	2.08169962005583	No WGD
0.160103953172189	3.04376867346393	WGD
0.0173937196132241	1.97253967778563	No WGD
0.416294327917334	1.81098542002792	No WGD
0.296336033131479	1.71885306258397	No WGD
0.587799044386599	2.5572368665676	WGD
0.124854448711983	1.83145384561023	No WGD
0.177873397796374	3.67232128482511	WGD
0.262011558409116	3.26733767735038	WGD
0.113424165768853	2.16620605285071	No WGD
0.148386783263885	1.89264799402331	No WGD
0.238466225139545	1.78560901268839	No WGD
0.238723517997984	3.43984421117367	WGD
0.0702153796657399	1.92547252324028	No WGD
0.0734781016998022	1.91720309326558	No WGD
0.0745590367928806	1.91780553233279	No WGD
0.382045194786724	4.43050601749216	WGD
0.186095421799764	4.20192293910364	WGD
0.430090137097224	1.5752408207481	No WGD
0.252704198695008	2.85422499003711	WGD
0.218087045368944	1.76444878935285	No WGD
0.103940152376729	2.01735503242336	No WGD
0.395984677307138	2.72023283305017	WGD
0.215530765676516	3.46887715677688	WGD
0.0733536104361083	1.91123241237069	No WGD
0.11214225831656	1.80522268173909	No WGD
0.163818504576292	3.80740813618076	WGD
0.177331585151232	1.96145680812357	No WGD
0.0543456941913929	2.05405265196398	No WGD
0.24029899872472	1.92296795999157	No WGD
0.105389302238936	4.24394577381227	WGD
0.0723640027618506	2.0441246617617	No WGD
0.0995934933963325	1.99138864455473	No WGD
0.0960269954952333	1.88514775816515	No WGD
0.0984276326676866	1.86555351823356	No WGD
0.490436338250903	3.01454514697208	WGD
0.0626137240476007	1.8911539058528	No WGD
0.334038197125397	1.85787768967224	No WGD
0.203119327880655	2.66904139049227	WGD
0.193492201125864	2.62333749363315	WGD
0.200764074817997	4.4849541255115	WGD
0.162540309080951	2.16836102941975	No WGD
0.133458343185462	3.59433690270088	WGD
0.168770474002133	2.29944032665988	No WGD
0.224606053665162	1.9466921856236	No WGD
0.133175508828301	3.39639164141591	WGD
0.160209692289012	2.1650845105974	No WGD
0.18593534850297	3.32768650228544	WGD
0.199358680336519	3.49295979346189	WGD
0.198645652970674	3.61027924220737	WGD
0.198765220994695	3.61579389854811	WGD
0.118368184997159	1.98228242989808	No WGD
0.217123860284887	1.94909102746478	No WGD
0.250179386943173	1.9747582973933	No WGD
0.263529702193333	2.04161616763112	No WGD
0.250291878541892	2.0408948034076	No WGD
0.275582607510923	1.96175996875122	No WGD
0.129127086067956	2.05872345411569	No WGD
0.205967403748537	2.69810948380061	WGD
0.193024113082749	3.41468917815022	WGD
0.254403080841996	1.89809375146254	No WGD
0.160187604925857	1.99896266215158	No WGD
0.167901830783367	2.02991338809395	No WGD
0.262101114391049	1.93021887280053	No WGD
0.203984678232678	5.52804922383745	WGD
0.21825905786395	1.96733602619195	No WGD
0.152398106185212	2.30942392180437	No WGD
0.207000198964766	2.29491250126845	No WGD
0.255074991335626	2.0586008573162	No WGD
0.283388203792128	2.02368146633973	No WGD
0.227170079019219	2.68079660182108	WGD
0.126939435542963	2.05534975919153	No WGD
0.133488504539854	3.38862919965229	WGD
0.1326859821031	3.39423435918835	WGD
0.268323727792722	1.94871638465754	No WGD
0.204063640532612	2.22416215840123	No WGD
0.211934786151526	2.22814932438514	No WGD
0.189252475004339	2.77233250078475	WGD
0.209039141363603	2.61179068931809	WGD
0.176563462623975	2.65639768189378	WGD
0.189211194047098	2.28227404750276	No WGD
0.248584105168426	2.04362254447686	No WGD
0.13170763131836	3.5376228415315	WGD
0.208745694952501	2.73252169443552	WGD
0.228195955268224	2.65931470010904	WGD
0.20044847406942	2.22425120376164	No WGD
0.210895293093783	2.21440045269098	No WGD
0.187108175613297	2.60734546315116	WGD
0.0004577161389578	1.99295772564598	No WGD
0.315057948919844	3.52974749577895	WGD
0.383559084348633	3.44348270107665	WGD
0.0694592637779926	1.88561778650812	No WGD
0.112302180066679	1.84179331837936	No WGD
0.0914041280660856	1.88843067406188	No WGD
0.609254138748529	2.95651977876455	WGD
0.184407870776042	3.46854095065084	WGD
0.0552846228488287	1.91126589786885	No WGD
0.0989140029200446	3.50728949453235	WGD
0.354356759684408	3.27507751210618	WGD
0.248497144896589	1.88577119535016	No WGD
0.105559213764432	1.96257486379962	No WGD
0.0506419960520947	2.1127614923507	No WGD
0.177288879479964	1.84926735134512	No WGD
0.191861107260175	3.30411626338936	WGD
0.191956744409771	1.86983427014139	No WGD
0.0912409722698614	1.90176424923082	No WGD
0.351622167344096	1.80076718657528	No WGD
0.469417671199159	2.94841243976146	WGD
0.117972574506584	2.06536459356709	No WGD
0.344737192413487	3.22043627100241	WGD
0.176846035996425	1.91161607583687	No WGD
0.0901309682867812	4.43997404159056	WGD
0.421398616218167	3.2938638354347	WGD
0.0720407256341127	1.82643169996438	No WGD
0.0546955825672246	2.03825855576376	No WGD
0.208067597113625	1.93739429813356	No WGD
0.517720988490707	3.03978827274175	WGD
0.0511657814615792	1.86531563891965	No WGD
0.400692000418173	1.77878750322987	No WGD
0.153306375784856	1.97037742854525	No WGD
0.167697727638643	3.87592575369162	WGD
0.313521630922904	2.80014685864454	WGD
0.252224081543003	1.9520901900601	No WGD
0.151466571223563	3.32377760207175	WGD
0.271980035726632	4.57790519632883	WGD
0.134184306454655	1.92776348689863	No WGD
0.439730083588586	2.17562579641026	WGD
0.220043630859784	1.83708605196366	No WGD
0.335667678385283	1.62038629545458	No WGD
0.102633733560055	1.82162264675528	No WGD
0.0903773913255894	2.10420079640303	No WGD
0.229444509644627	2.30855254705343	No WGD
0.273699913078872	3.20109670477068	WGD
0.066945840336812	3.79780431615757	WGD
0.198836836681111	4.24594341913227	WGD
0.339264999395327	2.73359411720743	WGD
0.0737113721380139	2.02720386483292	No WGD
0.177792276625612	1.9960639201666	No WGD
0.0104610622713332	2.07706600281011	No WGD
0.247436652619331	2.02113253872912	No WGD
0.0144129614937423	2.03739026149482	No WGD
0.0	1.99310056820237	No WGD
0.167996746900079	1.85786023718571	No WGD
0.0959235257933774	1.85817249889809	No WGD
0.274248512729785	3.23021305030871	WGD
0.164080690991375	2.19082250680434	No WGD
0.0752235541363457	1.82654638096286	No WGD
0.373899302896701	1.79444209847138	No WGD
0.225363821977378	3.37538353398983	WGD
0.282761450300139	3.04296658165744	WGD
0.307666610264198	1.76075496625839	No WGD
0.0810495140379128	1.96067122580799	No WGD
0.0001078468213163	1.99626529712426	No WGD
0.528424898458148	1.61811745846144	No WGD
0.0614582296893361	2.38188802290669	No WGD
0.122260899812098	4.45251790325274	WGD
0.298272078410946	2.70600259815353	WGD
0.210668259385266	1.95402809901369	No WGD
0.106545415808134	1.88320880827649	No WGD
0.0936957570714393	3.89224310133248	WGD
0.0757839907801252	1.98648628563762	No WGD
0.0574582151276593	1.95629794378237	No WGD
0.34974033978186	1.86613107936431	No WGD
2.78295394074657e-05	1.99362113104292	No WGD
0.0721696235005733	1.92045481289787	No WGD
0.29935949911779	1.78214531196307	No WGD
0.0240140697654327	3.66670207885982	WGD
0.152253695423972	2.01446596310853	No WGD
0.160056413336656	1.889117376931	No WGD
0.0447846372526458	2.14104783112945	No WGD
0.116559678988991	2.14481507212741	No WGD
0.0552973401019964	1.86098176612767	No WGD
0.148016759720612	1.84788847474219	No WGD
0.279960323830241	1.89323916193783	No WGD
0.258667333881696	2.4804371128888	WGD
0.306935353273035	1.68698360236904	No WGD
0.145504546596174	2.12780283435814	No WGD
0.27186973686759	1.80275269274419	No WGD
0.291213756943306	3.84711596367418	WGD
0.0695900612051957	1.92134512185821	No WGD
0.411175560427082	3.041619372668	WGD
0.0025611273234693	1.99376129987641	No WGD
0.128119894975427	2.71379483646219	WGD
0.283772150887168	3.05787242280709	WGD
0.136460472810544	1.94379432375738	No WGD
0.0705120915516488	1.92243388543139	No WGD
0.132315692183712	1.88261281014174	No WGD
0.233744060526912	2.62308176675153	WGD
0.347474770617093	1.74628370099036	No WGD
0.274329002407471	3.59600459746872	WGD
0.0197772181298673	1.94651828661162	No WGD
0.0001265513929837	1.99814005480776	No WGD
0.16733745049193	1.87230781026798	No WGD
0.236472249365629	1.83603432947129	No WGD
0.0306664300940917	2.0763419818829	No WGD
0.178138904727335	2.86573895633368	WGD
0.0784192410585653	1.92338860507816	No WGD
0.0001384544755319	1.99266780649272	No WGD
0.338511361492814	3.33470907656066	WGD
0.126376628419461	2.12173455824371	No WGD
0.0502863431363614	1.9307459464637	No WGD
0.23603474795716	1.81559380189265	No WGD
0.307761252712573	2.14210080064624	No WGD
0.476349048941196	1.71953681406312	No WGD
0.28696554346363	1.72693181402986	No WGD
0.299056982355174	2.88255453153197	WGD
0.107356286587911	1.87435658640002	No WGD
0.442979619217785	2.60749281138959	WGD
0.328885628448705	2.84923304205775	WGD
0.198014489682493	3.30756947965622	WGD
0.35775076205476	3.04464099591875	WGD
0.23427421837468	3.04726624036331	WGD
0.115238154117324	3.2954947274318	WGD
0.246894425772772	1.73803084735802	No WGD
0.0007748826227535	1.9905910050862	No WGD
2.03902344296224e-05	1.99279947021219	No WGD
0.20547995727056	1.99825870293225	No WGD
0.32178778608612	3.06256490850169	WGD
0.321567222706608	2.66117384457786	WGD
0.096082325350691	1.89679066119249	No WGD
0.0236243878196415	2.22530045375611	No WGD
0.212951018608685	1.97135647156942	No WGD
0.116646043526144	1.94155860707003	No WGD
0.296315203415114	1.77672102899108	No WGD
0.199180934592555	3.46563801756147	WGD
1.61050117743124e-05	1.99366469112491	No WGD
0.0951210453887903	1.89743210425698	No WGD
0.0703080467008109	2.04694307154112	No WGD
0.104082934034253	1.91212400299759	No WGD
0.079876774558993	2.26990470763688	No WGD
0.0452866870523514	2.08462061204561	No WGD
0.0207234946411929	1.97209248246092	No WGD
0.125915081187342	2.21808666461699	No WGD
0.0263738272210821	2.04111140180392	No WGD
0.108590727582532	1.95580719867001	No WGD
0.151376744193917	3.36830999939863	WGD
0.0502530606307311	1.86626688651199	No WGD
0.11646020997006	1.83286688617156	No WGD
0.282717484512789	4.16684730992152	WGD
0.117043823664251	1.95603738144747	No WGD
0.13211048352883	1.86109648496758	No WGD
0.385957561712256	2.27470686074365	WGD
0.311540862787402	1.83755484261125	No WGD
0.200407128397078	2.00188107104094	No WGD
0.141782827495893	3.38234669875368	WGD
0.122954161040017	1.93944236853528	No WGD
0.0782265532708753	1.91494014402695	No WGD
0.169130328761852	1.87300320771227	No WGD
0.584564880557177	1.42794776569193	No WGD
0.119422531308428	1.93315514044238	No WGD
0.220075516767981	3.10548923355944	WGD
0.2204480843235	1.99382473253562	No WGD
0.0	1.99308369961192	No WGD
0.144725498800891	1.83278003799786	No WGD
0.0798636921372056	1.87928018707218	No WGD
0.0295247730171738	1.9859065514682	No WGD
0.0766619705210398	1.92915589509334	No WGD
0.105765129505677	1.88342772873	No WGD
0.346791601706799	2.70220952814178	WGD
0.0792219421316061	1.53685331650969	No WGD
0.179920630420716	3.5489787873623	WGD
0.271007314367492	3.80426225163714	WGD
0.135197659386796	1.91657817688993	No WGD
0.269895697423263	2.79927841360908	WGD
0.15658996365727	1.90671847520278	No WGD
0.14341155727342	1.90819026243632	No WGD
0.0336013805105132	1.92860568581778	No WGD
0.462505135782925	1.66240524087856	No WGD
0.394585473945253	2.94067691767431	WGD
0.111831141643878	2.28125713346039	No WGD
0.215619604424865	3.77880304775731	WGD
0.146827729022494	1.98623398349085	No WGD
0.0116590424470417	1.98610211949733	No WGD
0.350369710290159	4.38758647079509	WGD
0.123895459649572	2.20801971952339	No WGD
0.213583294236596	3.15349301453288	WGD
0.145443938475263	1.76847996519326	No WGD
0.125565316534224	1.8115585539023	No WGD
0.0	1.99281334007849	No WGD
0.202462915410487	3.44009029860881	WGD
0.304861725783559	2.02427028217511	No WGD
0.112238026396813	3.60885636375362	WGD
0.296894694202993	4.03294517355656	WGD
0.0705816392252575	1.92149832923277	No WGD
0.0702519771593376	1.91866758774904	No WGD
0.217460493796921	3.25397571628856	WGD
0.127385663769972	3.02074714759907	WGD
0.174728511900208	1.92557067717113	No WGD
0.0749108946533085	2.0240133195168	No WGD
0.338692395374005	2.7124758983124	WGD
0.299794987968047	3.31363712463672	WGD
0.193061694507991	2.0767190241552	No WGD
0.588894287574622	1.40384506884977	No WGD
0.0589849868265378	3.62379776896256	WGD
0.420856328171435	2.85353986119916	WGD
0.109668952865197	1.88510254290778	No WGD
0.320207214808202	2.92092182228761	WGD
0.0753788689091674	3.75633709079961	WGD
0.213368729421937	2.96826112731747	WGD
0.0020083024717068	1.99007373358955	No WGD
0.248791467002481	3.25954578944271	WGD
0.142367554760743	2.00271360569927	No WGD
0.166506601964716	3.79862378834143	WGD
0.335757833694955	1.80004309336053	No WGD
0.293176279716867	2.88778666062104	WGD
0.14839186711577	1.93857602602373	No WGD
0.405898486051032	2.64294632709525	WGD
0.374102777338785	3.37274049583474	WGD
0.110381221797541	2.5246878617787	No WGD
0.832338999175655	2.29564907676252	WGD
0.363694918902638	3.21782376073766	WGD
0.311580800388608	1.64832443663472	No WGD
0.184481268716419	1.87447524522034	No WGD
0.492634804896556	2.70988028350809	WGD
0.0627701017844953	1.89600015825995	No WGD
0.241232503334733	3.79775680914256	WGD
0.0535965743089912	1.89867286026695	No WGD
0.163197812149106	3.96385053376516	WGD
0.0824843956386438	1.92387491753446	No WGD
0.229856313273817	1.83967559150754	No WGD
0.279414598164993	2.11125222238173	No WGD
0.005120375059547	1.98856063359393	No WGD
0.0775633412912627	2.16069499518501	No WGD
0.153934351977776	3.18554685100279	WGD
0.110557726306449	1.92015612580826	No WGD
0.123627225276841	1.83842787985495	No WGD
0.0053019968716168	1.98537827223748	No WGD
0.0379942302625359	2.02891139289796	No WGD
0.28631820288662	1.78987677685801	No WGD
0.191201945321311	2.13845081427131	No WGD
0.0219712042998614	4.71025099709275	WGD
0.106629734013806	1.95669500892071	No WGD
0.0842207780004631	1.97383526232804	No WGD
0.0665115331837328	1.87095850698298	No WGD
0.511340721962903	1.53728081735484	No WGD
0.057291735975239	2.19624511375682	No WGD
0.168209693410408	1.96561697094132	No WGD
0.265113159845747	3.60771337757856	WGD
0.001395522885375	1.99070325608206	No WGD
0.220199325526143	1.90370631999887	No WGD
0.358992044419968	1.65859145822066	No WGD
0.181340105672382	3.99659259756863	WGD
0.288687032998856	3.71897299916451	WGD
0.17108437695855	1.821186038718	No WGD
0.157377723742074	3.71383253325418	WGD
0.075174290808928	2.19458090272387	No WGD
0.201751912991116	3.60120239688548	WGD
0.129719787244758	3.12146682504308	WGD
0.0540977612356622	1.8703045510498	No WGD
0.177255801987205	3.37784834691553	WGD
0.192651094521817	2.12344178259444	No WGD
0.130488296055364	1.91213636614548	No WGD
0.183078126689555	1.7833503227577	No WGD
0.230109997598432	1.85442947185616	No WGD
0.199407572273655	1.98281320838045	No WGD
0.0	1.99369135783019	No WGD
0.52332374008866	2.10202831696558	WGD
0.113203907202705	4.2387873845332	WGD
0.458091936003308	2.94859019923191	WGD
0.0614956560914544	1.9493476253433	No WGD
0.0869536031212759	1.90715650128901	No WGD
0.13269856684842	1.89410989698529	No WGD
0.670229294342203	2.26049950273939	WGD
0.11994507797467	2.87837930493467	WGD
0.0602102454630508	1.93672409013729	No WGD
0.2673634890329	1.90154612947336	No WGD
0.224287596095889	2.04120170789993	No WGD
0.241811468122302	3.71769761496343	WGD
0.115555514038792	2.21374628703085	No WGD
0.149603210792194	1.82821803362721	No WGD
0.0859448519035289	2.16164303548181	No WGD
0.229794201710997	3.4164909924431	WGD
0.304273773377384	1.81883518063412	No WGD
0.161097622728669	1.83144333818559	No WGD
0.216036600810307	1.95078267603331	No WGD
0.397196049780563	1.82010443254699	No WGD
0.0739258190846005	1.92313131556449	No WGD
0.121564334746752	1.92275843724324	No WGD
0.315816085922541	2.71486479100104	WGD
0.0851699372816611	3.48618445427422	WGD
0.0041949432526085	1.9848689236168	No WGD
0.315999057869057	1.80914149843753	No WGD
0.236690518226983	1.84120446416801	No WGD
0.194830955278967	2.40408241662485	No WGD
0.132218068535807	1.85628248824153	No WGD
0.0694388117345364	2.21444859004727	No WGD
0.0777836824306354	1.91100204789031	No WGD
0.314992173114508	2.59260542613214	WGD
0.017335167706187	1.97577881605146	No WGD
0.141747092926945	1.92587445595786	No WGD
0.226622661363462	2.29416835641646	No WGD
0.084331618576136	1.97790690839062	No WGD
0.197512665089896	3.14503627471012	WGD
0.0870714734087051	1.98656668569111	No WGD
0.185837396375918	3.18700459844142	WGD
0.340918501689512	1.87645130714372	No WGD
0.456830004781262	2.7548256490461	WGD
0.29717863130106	1.86127257120165	No WGD
0.137137936416971	1.84383189176746	No WGD
0.195696157519944	1.87163036001482	No WGD
0.180968909618649	1.79886567036596	No WGD
0.364202468150718	2.98419476552577	WGD
0.370366115941617	1.56529524854938	No WGD
0.242656812229165	1.82116841466401	No WGD
0.245446911900654	3.41241065961888	WGD
0.249677380907109	2.7485407173212	WGD
0.0640777673144618	3.52852191101713	WGD
0.0	1.99412809839725	No WGD
0.203294000758581	2.10601727539522	No WGD
0.0559857370750194	2.04404721633378	No WGD
0.399450880402507	1.60816102596537	No WGD
0.153334025985817	1.97971296134304	No WGD
0.29385818621702	1.96921409719028	No WGD
0.103402152407136	3.89091384669306	WGD
0.124627894867229	1.8653734237835	No WGD
0.356918498580789	1.84205535323004	No WGD
0.457146116073601	1.50666090058544	No WGD
0.152349943272705	3.02392715633489	WGD
0.0517452747282041	2.0586802331129	No WGD
0.108904305329588	1.94801489045451	No WGD
0.0446152339311364	1.98856930270865	No WGD
0.0871566693996675	1.9057748685206	No WGD
0.249532989118531	1.96888412807624	No WGD
0.0898032697238383	1.88119754750384	No WGD
0.0697921219275549	1.99035035598677	No WGD
7.10519179354475e-05	1.99280366543992	No WGD
0.147328634477387	1.89988004529115	No WGD
0.261985099121553	2.95837247756168	WGD
0.310734294917208	1.86239598460836	No WGD
0.339613929607942	2.5964682129895	WGD
0.364996408709309	3.17580002012129	WGD
0.0694062653860729	1.91073414584191	No WGD
0.118981607482307	1.92374608824279	No WGD
0.133371972668499	2.16367554845024	No WGD
0.0704688898152358	1.92833029892449	No WGD
0.120526527792585	3.36344462758082	WGD
0.269319235281056	1.87710664712755	No WGD
0.135723397797612	1.8378607253247	No WGD
0.170264949014574	1.81924304643909	No WGD
0.268677581402692	1.85592820536903	No WGD
0.331083589730346	3.15542477510593	WGD
0.335984376683827	1.82065718947877	No WGD
0.282163217389453	1.73565069204503	No WGD
0.119104594069704	3.90136720868172	WGD
0.110484216398648	2.00417376562014	No WGD
0.125258044462827	1.83527177905428	No WGD
0.229981895539933	3.25087175528125	WGD
0.253823593346184	2.12034835070459	No WGD
0.128752483953806	1.8685069912576	No WGD
0.0717163609068508	2.02078092843649	No WGD
0.398870590271688	1.63501657786028	No WGD
0.136975506108654	2.13650899521256	No WGD
0.0082572626586971	4.1522397359432	WGD
0.341886625918064	1.88518585464466	No WGD
0.105550979969883	1.98609383179179	No WGD
0.204827840265157	2.03255330419809	No WGD
0.0855206249356639	1.93357477980671	No WGD
0.280297727260151	1.78305076890547	No WGD
0.0981602757057282	2.11227266457435	No WGD
0.0222031809589087	2.00092758381285	No WGD
0.407663473175732	2.97612981111893	WGD
0.0524367558720724	1.85752968107291	No WGD
0.126332643314985	1.87339586380057	No WGD
0.306159625895036	2.42442057762431	WGD
0.441478843494198	2.67779710956982	WGD
0.135911347872113	1.94061442753145	No WGD
0.0916271936205974	1.90118759848493	No WGD
0.229228313720243	2.71425519511289	WGD
0.0594610259053026	3.83196755383862	WGD
0.135353079557282	1.8882827091555	No WGD
0.135481278316621	1.91311685978742	No WGD
0.187814698663762	3.82253940292458	WGD
0.259908925690664	1.78630103224919	No WGD
0.237864753444922	3.20235419258094	WGD
0.0693973453580508	1.89210401241598	No WGD
0.416640331489945	1.81248786945965	No WGD
0.0823732028052531	1.86747671005423	No WGD
0.276412205769166	1.75219314702891	No WGD
0.054743923741543	1.97279114556914	No WGD
0.36270556387094	2.62698382141122	WGD
0.31882160191127	1.76556836167632	No WGD
0.209451530149411	1.83756355730628	No WGD
0.082372120772608	1.86677864066371	No WGD
0.330223821006626	1.82050432927838	No WGD
0.084393663512294	2.05472383902616	No WGD
0.171450701013802	3.81067152341301	WGD
0.141464410085136	1.94998372365388	No WGD
0.0002231035847626	1.99130255318055	No WGD
0.234689960466898	1.8148428253731	No WGD
0.471210632498564	2.62085310201556	WGD
0.39767273293433	3.11991252495851	WGD
0.0932504735594878	1.92297945355727	No WGD
0.0998319569583692	2.11111381269753	No WGD
0.0935489647909462	1.90285837184585	No WGD
0.156030291734402	3.13579491102925	WGD
0.158537686705271	2.02533964258773	No WGD
0.051490705969206	1.86480843249958	No WGD
0.0665910486584399	1.75031017890976	No WGD
0.170540874038072	3.87633964911129	WGD
0.22795448812858	1.96378413691267	No WGD
0.0823057364344672	1.9551051711566	No WGD
0.0293947003912387	6.04119381771018	WGD
0.313749843857193	1.63687985118729	No WGD
0.346511030978217	1.73603257155057	No WGD
0.457473839960353	2.39152791864473	WGD
0.218284113891066	3.35784086523896	WGD
0.340031781061397	4.18167548984994	WGD
0.123829364638719	2.30222270452645	No WGD
0.0695242645960743	1.88497562121532	No WGD
0.0163724597643093	2.18790485129199	No WGD
0.0971052850752295	1.96784226887734	No WGD
0.0814832859701174	1.91696865368012	No WGD
0.0260097386491532	1.9944178075001	No WGD
0.108466036482595	1.85310203015067	No WGD
0.435420769103048	2.53943995100281	WGD
0.319262577474981	2.00071276110762	No WGD
0.234866820159349	3.1804860151786	WGD
0.0396920083382386	2.28215883870288	No WGD
0.223349770702523	1.89048983002465	No WGD
0.152755566803839	2.44044375581016	No WGD
0.125110001432577	1.95343619674673	No WGD
0.295970739426748	3.79570933264611	WGD
0.345772806402113	1.69974966042384	No WGD
0.0942672646309237	1.95708157950471	No WGD
0.244458525828789	1.88076577577616	No WGD
0.121229102642175	1.92065635740674	No WGD
0.199153357609816	3.42641172643232	WGD
0.241913420718255	3.02029327155505	WGD
0.0977412114569931	2.16730896559829	No WGD
0.461448583301327	1.69992095528354	No WGD
0.0043867477665982	2.05015924265349	No WGD
0.169056389069653	1.86657242498817	No WGD
0.129207943016988	2.0183050549886	No WGD
0.248533247009929	1.88143973748699	No WGD
0.360475901244489	2.99214965751504	WGD
0.0036130318208278	1.98923482065917	No WGD
0.142493038799761	1.75533495377228	No WGD
0.129236203555368	1.95186993598002	No WGD
0.0695215749134579	1.91822339401362	No WGD
0.0881556129029411	1.88932197949129	No WGD
0.205930217071581	1.90797949695662	No WGD
0.119748159997392	1.86524677391222	No WGD
0.187827932536974	1.89729196679435	No WGD
0.181175051427629	1.86389747514001	No WGD
0.132145546688663	1.86254468346249	No WGD
0.104621805228011	1.8945000666925	No WGD
0.100000116390761	2.18570551867241	No WGD
0.406686610540378	2.82044031667826	WGD
0.230108282418004	3.85662233516176	WGD
0.234950869821181	3.25274243584815	WGD
0.150524981480126	1.86583501991955	No WGD
0.181689836521326	1.77729685276649	No WGD
0.489081918702223	1.46946528365072	No WGD
0.247963537856719	2.50588065629579	WGD
0.116785476916962	1.8769742805176	No WGD
0.157088586669442	1.94251233815443	No WGD
0.322592331723078	1.81936823133717	No WGD
0.381676570674637	2.61789897033364	WGD
0.114216268432472	3.9500267107179	WGD
0.366753294239602	1.84569680733186	No WGD
0.0043315484192286	1.9908500362329	No WGD
0.345032746770977	1.86347054767467	No WGD
0.0979379001227424	1.96869189028549	No WGD
0.210489939790226	2.82672829285614	WGD
0.172372822006578	1.91769174399864	No WGD
0.164347282453375	1.86117704194658	No WGD
0.216724395527564	1.79695500794	No WGD
0.0011213542819406	1.992180293265	No WGD
0.718312406933204	1.27471711164137	No WGD
0.349321717006708	2.20657789977991	WGD
0.234658841252192	1.84693434333918	No WGD
0.273267710513155	2.05380846096553	No WGD
0.436629681264635	1.73630511678031	No WGD
0.0920998370264362	1.86884750325746	No WGD
0.0299963968988224	3.49871514738769	WGD
0.275356103248061	2.79183952302226	WGD
0.122298960583151	1.89687487872822	No WGD
0.265416858242554	2.07978878370309	No WGD
0.226078259729339	1.79217426362934	No WGD
0.141770743068993	2.00577189373099	No WGD
0.147552048400722	1.97380542763833	No WGD
0.203263240760461	2.78569915079635	WGD
0.0705626027479875	2.16352194266561	No WGD
0.0732632033690528	1.93451233784231	No WGD
0.0567566345555422	2.1004908106918	No WGD
0.0229911627112436	1.98957604305049	No WGD
0.113936589299857	1.93670675344918	No WGD
0.556267114053415	2.78761477218406	WGD
